timestamp,building_id,floor_area_m2,occupants_est,insulation_factor,heating_efficiency,temperature_C,humidity_pct,wind_speed_m_s,solar_radiation_W_m2,precipitation_mm,is_holiday,day_of_week,hour_of_day,is_weekend,heating_setpoint_C,cooling_setpoint_C,energy_consumption_kwh,prev_24h_energy_kwh
2024-10-14 15:00:00,B002,1200,11,0.749,0.763,14.7,53.9,3.49,174.52,0.0,0,0,15,0,20,26,29.883,31.96575
2024-10-14 16:00:00,B002,1200,11,0.749,0.763,11.25,56.4,2.73,123.43,0.0,0,0,16,0,20,26,33.96,31.806124999999998
2024-10-14 17:00:00,B002,1200,12,0.749,0.763,12.69,63.9,4.03,63.9,0.0,0,0,17,0,20,26,31.947,31.96020833333333
2024-10-14 18:00:00,B002,1200,5,0.749,0.763,10.66,64.6,2.81,0.0,0.0,0,0,18,0,20,26,33.673,31.982375
2024-10-14 19:00:00,B002,1200,5,0.749,0.763,8.5,58.9,3.43,0.0,0.0,0,0,19,0,20,26,35.998,31.999291666666664
2024-10-14 20:00:00,B002,1200,6,0.749,0.763,9.57,73.8,1.5,0.0,0.0,0,0,20,0,20,26,35.444,32.224625
2024-10-14 21:00:00,B002,1200,5,0.749,0.763,9.62,60.5,3.17,0.0,0.0,0,0,21,0,20,26,35.043,32.323166666666665
2024-10-14 22:00:00,B002,1200,5,0.749,0.763,6.71,70.1,3.98,0.0,0.0,0,0,22,0,20,26,38.273,32.498375
2024-10-14 23:00:00,B002,1200,6,0.749,0.763,10.15,70.9,2.21,0.0,0.0,0,0,23,0,20,26,34.416,32.79183333333334
2024-10-15 00:00:00,B002,1200,5,0.749,0.763,13.32,72.6,3.21,0.0,0.0,0,1,0,0,20,26,31.59,32.82020833333333
2024-10-15 01:00:00,B002,1200,6,0.749,0.763,13.32,65.3,4.72,0.0,0.0,0,1,1,0,20,26,31.189,32.69716666666667
2024-10-15 02:00:00,B002,1200,5,0.749,0.763,15.8,74.8,2.6,0.0,0.0,0,1,2,0,20,26,28.619,32.606541666666665
2024-10-15 03:00:00,B002,1200,6,0.749,0.763,17.11,68.9,1.83,0.0,0.0,0,1,3,0,20,26,27.328,32.48408333333333
2024-10-15 04:00:00,B002,1200,6,0.749,0.763,13.92,61.0,1.39,0.0,0.0,0,1,4,0,20,26,30.889,32.28216666666666
2024-10-15 05:00:00,B002,1200,6,0.749,0.763,16.08,62.2,4.43,0.0,0.0,0,1,5,0,20,26,28.613,32.13283333333333
2024-10-15 06:00:00,B002,1200,6,0.749,0.763,14.63,60.2,1.41,0.0,0.0,0,1,6,0,20,26,29.95,32.00779166666667
2024-10-15 07:00:00,B002,1200,6,0.749,0.763,15.69,57.6,1.72,64.05,0.0,0,1,7,0,20,26,29.121,32.061749999999996
2024-10-15 08:00:00,B002,1200,11,0.749,0.763,14.17,58.7,4.53,123.76,0.0,0,1,8,0,20,26,30.81,32.04154166666667
2024-10-15 09:00:00,B002,1200,11,0.749,0.763,17.32,53.2,1.82,175.06,0.0,0,1,9,0,20,26,27.135,32.20491666666667
2024-10-15 10:00:00,B002,1200,12,0.749,0.763,15.96,48.9,1.4,214.44,0.0,0,1,10,0,20,26,28.568,31.990875
2024-10-15 11:00:00,B002,1200,10,0.749,0.763,13.85,46.1,1.95,239.21,0.0,0,1,11,0,20,26,30.707,31.83908333333333
2024-10-15 12:00:00,B002,1200,11,0.749,0.763,13.0,46.4,4.27,247.69,0.0,0,1,12,0,20,26,31.594,31.815166666666666
2024-10-15 13:00:00,B002,1200,11,0.749,0.763,10.33,53.6,3.72,239.3,0.0,0,1,13,0,20,26,34.411,31.64891666666667
2024-10-15 14:00:00,B002,1200,13,0.749,0.763,9.33,46.9,1.55,214.59,0.0,0,1,14,0,20,26,35.715,31.706874999999997
2024-10-15 15:00:00,B002,1200,13,0.749,0.763,12.86,53.0,2.05,175.24,0.0,0,1,15,0,20,26,31.868,31.869833333333332
2024-10-15 16:00:00,B002,1200,12,0.749,0.763,9.83,51.9,2.57,123.93,0.0,0,1,16,0,20,26,34.922,31.952541666666665
2024-10-15 17:00:00,B002,1200,12,0.749,0.763,8.77,60.5,1.73,64.16,0.0,0,1,17,0,20,26,36.3,31.992625
2024-10-15 18:00:00,B002,1200,5,0.749,0.763,7.03,58.8,3.46,0.0,0.0,0,1,18,0,20,26,38.012,32.174
2024-10-15 19:00:00,B002,1200,5,0.749,0.763,10.39,66.3,2.89,0.0,0.217,0,1,19,0,20,26,34.498,32.354791666666664
2024-10-15 20:00:00,B002,1200,6,0.749,0.763,8.58,64.2,2.46,0.0,0.0,0,1,20,0,20,26,36.785,32.292291666666664
2024-10-15 21:00:00,B002,1200,6,0.749,0.763,9.28,67.5,1.59,0.0,0.0,0,1,21,0,20,26,35.347,32.348166666666664
2024-10-15 22:00:00,B002,1200,6,0.749,0.763,8.99,62.9,4.03,0.0,0.005,0,1,22,0,20,26,35.418,32.36083333333333
2024-10-15 23:00:00,B002,1200,6,0.749,0.763,12.87,62.7,2.77,0.0,0.0,0,1,23,0,20,26,31.9,32.241875
2024-10-16 00:00:00,B002,1200,6,0.749,0.763,10.06,72.0,3.2,0.0,0.0,0,2,0,0,20,26,34.675,32.13704166666667
2024-10-16 01:00:00,B002,1200,5,0.749,0.763,12.7,71.8,1.66,0.0,0.0,0,2,1,0,20,26,32.014,32.26558333333333
2024-10-16 02:00:00,B002,1200,5,0.749,0.763,14.0,74.5,1.8,0.0,0.0,0,2,2,0,20,26,30.624,32.299958333333336
2024-10-16 03:00:00,B002,1200,5,0.749,0.763,12.48,65.8,4.02,0.0,0.0,0,2,3,0,20,26,32.464,32.3835
2024-10-16 04:00:00,B002,1200,6,0.749,0.763,14.13,62.2,2.55,0.0,0.0,0,2,4,0,20,26,30.222,32.597500000000004
2024-10-16 05:00:00,B002,1200,6,0.749,0.763,15.9,54.4,2.24,0.0,0.0,0,2,5,0,20,26,28.657,32.56970833333333
2024-10-16 06:00:00,B002,1200,5,0.749,0.763,15.27,61.3,2.21,0.0,0.0,0,2,6,0,20,26,29.119,32.57154166666667
2024-10-16 07:00:00,B002,1200,5,0.749,0.763,13.64,56.9,4.31,64.33,0.0,0,2,7,0,20,26,30.284,32.53691666666667
2024-10-16 08:00:00,B002,1200,11,0.749,0.763,17.58,46.7,0.98,124.29,0.0,0,2,8,0,20,26,27.205,32.585375000000006
2024-10-16 09:00:00,B002,1200,11,0.749,0.763,16.12,51.1,1.72,175.81,0.0,0,2,9,0,20,26,28.86,32.43516666666667
2024-10-16 10:00:00,B002,1200,11,0.749,0.763,14.94,48.2,0.92,215.36,0.0,0,2,10,0,20,26,29.828,32.507041666666666
2024-10-16 11:00:00,B002,1200,12,0.749,0.763,13.94,47.8,2.15,240.25,0.0,0,2,11,0,20,26,31.057,32.55954166666667
2024-10-16 12:00:00,B002,1200,12,0.749,0.763,14.1,43.4,0.99,248.77,0.0,0,2,12,0,20,26,30.408,32.574125
2024-10-16 13:00:00,B002,1200,11,0.749,0.763,14.64,55.2,5.16,240.34,0.0,0,2,13,0,20,26,30.106,32.52470833333333
2024-10-16 14:00:00,B002,1200,11,0.749,0.763,13.37,44.5,2.52,215.52,0.0,0,2,14,0,20,26,31.419,32.345333333333336
2024-10-16 15:00:00,B002,1200,11,0.749,0.763,11.77,56.3,2.56,176.0,0.0,0,2,15,0,20,26,33.14,32.166333333333334
2024-10-16 16:00:00,B002,1200,12,0.749,0.763,9.88,53.2,2.58,124.48,0.0,0,2,16,0,20,26,34.93,32.21933333333333
2024-10-16 17:00:00,B002,1200,11,0.749,0.763,12.29,53.0,5.14,64.45,0.0,0,2,17,0,20,26,32.908,32.21966666666667
2024-10-16 18:00:00,B002,1200,6,0.749,0.763,10.38,54.1,2.16,0.0,0.0,0,2,18,0,20,26,34.722,32.07833333333333
2024-10-16 19:00:00,B002,1200,5,0.749,0.763,10.61,62.4,2.66,0.0,0.035,0,2,19,0,20,26,34.109,31.94125
2024-10-16 20:00:00,B002,1200,6,0.749,0.763,7.72,66.8,2.66,0.0,0.0,0,2,20,0,20,26,37.29,31.92504166666667
2024-10-16 21:00:00,B002,1200,5,0.749,0.763,10.55,57.2,2.35,0.0,0.0,0,2,21,0,20,26,34.141,31.946083333333334
2024-10-16 22:00:00,B002,1200,6,0.749,0.763,9.5,66.3,2.82,0.0,0.0,0,2,22,0,20,26,35.017,31.895833333333332
2024-10-16 23:00:00,B002,1200,6,0.749,0.763,8.66,70.0,2.35,0.0,0.0,0,2,23,0,20,26,35.949,31.879125000000002
2024-10-17 00:00:00,B002,1200,5,0.749,0.763,12.11,67.4,1.89,0.0,0.0,0,3,0,0,20,26,33.02,32.04783333333334
2024-10-17 01:00:00,B002,1200,6,0.749,0.763,12.92,72.8,2.08,0.0,0.0,0,3,1,0,20,26,31.526,31.978875
2024-10-17 02:00:00,B002,1200,6,0.749,0.763,12.36,71.0,1.35,0.0,0.0,0,3,2,0,20,26,32.089,31.958541666666665
2024-10-17 03:00:00,B002,1200,6,0.749,0.763,13.82,63.3,1.67,0.0,0.004,0,3,3,0,20,26,30.727,32.01958333333334
2024-10-17 04:00:00,B002,1200,6,0.749,0.763,15.76,60.6,1.26,0.0,0.0,0,3,4,0,20,26,29.12,31.947208333333332
2024-10-17 05:00:00,B002,1200,5,0.749,0.763,15.72,46.9,2.21,0.0,0.0,0,3,5,0,20,26,28.503,31.901291666666665
2024-10-17 06:00:00,B002,1200,6,0.749,0.763,17.01,58.5,2.6,0.0,0.0,0,3,6,0,20,26,27.954,31.894875
2024-10-17 07:00:00,B002,1200,6,0.749,0.763,16.36,62.4,4.07,64.62,0.0,0,3,7,0,20,26,28.371,31.84633333333333
2024-10-17 08:00:00,B002,1200,11,0.749,0.763,16.35,58.2,2.42,124.86,0.0,0,3,8,0,20,26,28.07,31.766625
2024-10-17 09:00:00,B002,1200,11,0.749,0.763,15.74,54.1,4.36,176.61,0.0,0,3,9,0,20,26,29.174,31.802666666666667
2024-10-17 10:00:00,B002,1200,12,0.749,0.763,13.56,55.5,2.16,216.34,0.0,0,3,10,0,20,26,31.038,31.815749999999998
2024-10-17 11:00:00,B002,1200,12,0.749,0.763,16.46,47.0,4.53,241.35,0.0,0,3,11,0,20,26,28.035,31.86616666666667
2024-10-17 12:00:00,B002,1200,12,0.749,0.763,12.8,47.3,4.06,249.91,0.0,0,3,12,0,20,26,32.098,31.740250000000003
2024-10-17 13:00:00,B002,1200,11,0.749,0.763,10.86,43.1,0.56,241.44,0.0,0,3,13,0,20,26,34.238,31.810666666666666
2024-10-17 14:00:00,B002,1200,13,0.749,0.763,10.88,47.3,2.35,216.51,0.0,0,3,14,0,20,26,34.105,31.982833333333332
2024-10-17 15:00:00,B002,1200,11,0.749,0.763,10.29,48.6,5.28,176.82,0.0,0,3,15,0,20,26,34.625,32.09475
2024-10-17 16:00:00,B002,1200,12,0.749,0.763,12.14,53.0,1.46,125.05,0.0,0,3,16,0,20,26,32.663,32.156625
2024-10-17 17:00:00,B002,1200,12,0.749,0.763,8.72,54.5,2.8,64.74,0.0,0,3,17,0,20,26,36.444,32.06216666666666
2024-10-17 18:00:00,B002,1200,5,0.749,0.763,8.28,63.9,1.44,0.0,0.0,0,3,18,0,20,26,36.584,32.2095
2024-10-17 19:00:00,B002,1200,6,0.749,0.763,9.5,68.9,2.65,0.0,0.0,0,3,19,0,20,26,35.381,32.287083333333335
2024-10-17 20:00:00,B002,1200,5,0.749,0.763,12.17,67.5,0.8,0.0,0.0,0,3,20,0,20,26,32.666,32.34008333333333
2024-10-17 21:00:00,B002,1200,5,0.749,0.763,8.07,63.8,0.79,0.0,0.0,0,3,21,0,20,26,36.608,32.147416666666665
2024-10-17 22:00:00,B002,1200,5,0.749,0.763,12.38,68.2,4.45,0.0,0.0,0,3,22,0,20,26,32.366,32.25020833333333
2024-10-17 23:00:00,B002,1200,5,0.749,0.763,8.84,79.2,3.19,0.0,0.0,0,3,23,0,20,26,35.994,32.13975
2024-10-18 00:00:00,B002,1200,6,0.749,0.763,9.19,74.8,3.1,0.0,0.0,0,4,0,0,20,26,35.716,32.141625
2024-10-18 01:00:00,B002,1200,6,0.749,0.763,13.2,63.2,2.13,0.0,0.0,0,4,1,0,20,26,31.79,32.25395833333334
2024-10-18 02:00:00,B002,1200,6,0.749,0.763,13.49,64.5,1.11,0.0,0.0,0,4,2,0,20,26,31.111,32.26495833333333
2024-10-18 03:00:00,B002,1200,5,0.749,0.763,14.44,65.7,2.73,0.0,0.0,0,4,3,0,20,26,30.017,32.22420833333333
2024-10-18 04:00:00,B002,1200,5,0.749,0.763,16.88,71.1,3.8,0.0,0.0,0,4,4,0,20,26,27.392,32.194625
2024-10-18 05:00:00,B002,1200,5,0.749,0.763,13.03,60.5,3.43,0.0,0.0,0,4,5,0,20,26,31.457,32.122625000000006
2024-10-18 06:00:00,B002,1200,6,0.749,0.763,15.99,53.1,2.31,0.0,0.0,0,4,6,0,20,26,28.565,32.24570833333333
2024-10-18 07:00:00,B002,1200,6,0.749,0.763,13.15,52.7,3.24,64.93,0.0,0,4,7,0,20,26,30.938,32.271166666666666
2024-10-18 08:00:00,B002,1200,11,0.749,0.763,15.57,60.3,0.45,125.46,0.0,0,4,8,0,20,26,28.812,32.378125
2024-10-18 09:00:00,B002,1200,12,0.749,0.763,15.15,59.6,2.83,177.46,0.0,0,4,9,0,20,26,29.491,32.40904166666667
2024-10-18 10:00:00,B002,1200,10,0.749,0.763,14.24,56.7,1.44,217.38,0.108,0,4,10,0,20,26,30.222,32.42225
2024-10-18 11:00:00,B002,1200,12,0.749,0.763,16.76,54.7,3.02,242.51,0.0,0,4,11,0,20,26,28.095,32.38825
2024-10-18 12:00:00,B002,1200,12,0.749,0.763,13.48,57.3,2.39,251.12,0.061,0,4,12,0,20,26,31.58,32.39075
2024-10-18 13:00:00,B002,1200,12,0.749,0.763,14.42,46.8,1.21,242.61,0.0,0,4,13,0,20,26,30.348,32.369166666666665
2024-10-18 14:00:00,B002,1200,11,0.749,0.763,12.22,56.3,1.07,217.56,0.0,0,4,14,0,20,26,32.639,32.20708333333334
2024-10-18 15:00:00,B002,1200,11,0.749,0.763,12.88,64.1,3.41,177.68,0.0,0,4,15,0,20,26,31.931,32.146
2024-10-18 16:00:00,B002,1200,12,0.749,0.763,8.17,55.1,1.49,125.66,0.0,0,4,16,0,20,26,36.641,32.033750000000005
2024-10-18 17:00:00,B002,1200,12,0.749,0.763,7.58,59.1,1.32,65.06,0.0,0,4,17,0,20,26,37.365,32.1995
2024-10-18 18:00:00,B002,1200,6,0.749,0.763,8.38,62.1,1.95,0.0,0.001,0,4,18,0,20,26,36.107,32.237874999999995
2024-10-18 19:00:00,B002,1200,6,0.749,0.763,11.61,60.5,3.59,0.0,0.0,0,4,19,0,20,26,32.954,32.217999999999996
2024-10-18 20:00:00,B002,1200,5,0.749,0.763,6.46,65.8,1.07,0.0,0.008,0,4,20,0,20,26,38.698,32.116875
2024-10-18 21:00:00,B002,1200,6,0.749,0.763,8.9,76.6,1.55,0.0,0.0,0,4,21,0,20,26,36.097,32.368208333333335
2024-10-18 22:00:00,B002,1200,6,0.749,0.763,8.68,66.9,2.86,0.0,0.0,0,4,22,0,20,26,36.052,32.346916666666665
2024-10-18 23:00:00,B002,1200,6,0.749,0.763,8.9,71.2,2.18,0.0,0.024,0,4,23,0,20,26,35.873,32.5005
2024-10-19 00:00:00,B002,1200,5,0.749,0.763,10.03,72.2,2.75,0.0,0.0,0,5,0,1,20,26,32.064,32.49545833333334
2024-10-19 01:00:00,B002,1200,4,0.749,0.763,9.61,76.1,3.16,0.0,0.0,0,5,1,1,20,26,32.81,32.343291666666666
2024-10-19 02:00:00,B002,1200,5,0.749,0.763,14.75,66.7,1.85,0.0,0.0,0,5,2,1,20,26,27.677,32.38579166666667
2024-10-19 03:00:00,B002,1200,4,0.749,0.763,12.17,64.7,2.83,0.0,0.0,0,5,3,1,20,26,30.354,32.24270833333333
2024-10-19 04:00:00,B002,1200,5,0.749,0.763,13.37,72.1,0.61,0.0,0.0,0,5,4,1,20,26,29.009,32.256750000000004
2024-10-19 05:00:00,B002,1200,4,0.749,0.763,14.94,50.5,0.84,0.0,0.0,0,5,5,1,20,26,26.848,32.324125
2024-10-19 06:00:00,B002,1200,4,0.749,0.763,13.16,61.0,4.18,0.0,0.0,0,5,6,1,20,26,28.935,32.132083333333334
2024-10-19 07:00:00,B002,1200,5,0.749,0.763,18.38,63.5,2.65,65.25,0.0,0,5,7,1,18,26,21.793,32.1475
2024-10-19 08:00:00,B002,1200,8,0.749,0.763,16.09,51.3,0.11,126.09,0.0,0,5,8,1,20,26,25.7,31.766458333333333
2024-10-19 09:00:00,B002,1200,9,0.749,0.763,14.76,57.7,4.22,178.35,0.0,0,5,9,1,20,26,27.62,31.636791666666667
2024-10-19 10:00:00,B002,1200,9,0.749,0.763,14.39,47.5,2.65,218.48,0.015,0,5,10,1,20,26,27.631,31.558833333333336
2024-10-19 11:00:00,B002,1200,9,0.749,0.763,13.78,48.7,4.44,243.74,0.0,0,5,11,1,20,26,28.918,31.450875
2024-10-19 12:00:00,B002,1200,8,0.749,0.763,12.1,50.8,2.51,252.39,0.0,0,5,12,1,20,26,29.976,31.485166666666668
2024-10-19 13:00:00,B002,1200,9,0.749,0.763,13.49,59.0,3.59,243.85,0.0,0,5,13,1,20,26,28.811,31.418333333333333
2024-10-19 14:00:00,B002,1200,9,0.749,0.763,10.91,45.6,4.56,218.67,0.0,0,5,14,1,20,26,31.102,31.35429166666667
2024-10-19 15:00:00,B002,1200,9,0.749,0.763,11.79,49.9,4.38,178.59,0.0,0,5,15,1,20,26,30.295,31.29025
2024-10-19 16:00:00,B002,1200,10,0.749,0.763,12.76,46.2,2.52,126.31,0.0,0,5,16,1,20,26,29.323,31.22208333333333
2024-10-19 17:00:00,B002,1200,9,0.749,0.763,6.85,56.5,2.85,65.4,0.0,0,5,17,1,20,26,36.047,30.91716666666667
2024-10-19 18:00:00,B002,1200,5,0.749,0.763,10.14,65.3,2.71,0.0,0.0,0,5,18,1,20,26,32.125,30.86225
2024-10-19 19:00:00,B002,1200,4,0.749,0.763,9.82,62.8,0.98,0.0,0.0,0,5,19,1,20,26,32.36,30.69633333333333
2024-10-19 20:00:00,B002,1200,4,0.749,0.763,8.36,72.6,4.94,0.0,0.0,0,5,20,1,20,26,34.369,30.67158333333333
2024-10-19 21:00:00,B002,1200,5,0.749,0.763,8.72,61.6,3.12,0.0,0.0,0,5,21,1,20,26,33.347,30.491208333333333
2024-10-19 22:00:00,B002,1200,4,0.749,0.763,9.47,73.5,3.36,0.0,0.0,0,5,22,1,20,26,33.173,30.376625
2024-10-19 23:00:00,B002,1200,4,0.749,0.763,10.7,69.9,2.47,0.0,0.0,0,5,23,1,20,26,31.503,30.256666666666664
2024-10-20 00:00:00,B002,1200,4,0.749,0.763,9.81,74.6,2.6,0.0,0.0,0,6,0,1,20,26,32.72,30.074583333333337
2024-10-20 01:00:00,B002,1200,4,0.749,0.763,10.2,68.1,1.68,0.0,0.0,0,6,1,1,20,26,31.867,30.101916666666668
2024-10-20 02:00:00,B002,1200,4,0.749,0.763,14.3,68.3,1.62,0.0,0.0,0,6,2,1,20,26,27.957,30.062625
2024-10-20 03:00:00,B002,1200,4,0.749,0.763,10.28,62.7,1.96,0.0,0.0,0,6,3,1,20,26,32.032,30.074291666666667
2024-10-20 04:00:00,B002,1200,4,0.749,0.763,14.13,73.6,1.73,0.0,0.0,0,6,4,1,20,26,27.524,30.144208333333335
2024-10-20 05:00:00,B002,1200,5,0.749,0.763,15.68,61.9,1.29,0.0,0.0,0,6,5,1,20,26,25.886,30.082333333333334
2024-10-20 06:00:00,B002,1200,4,0.749,0.763,15.16,67.5,2.4,0.0,0.0,0,6,6,1,20,26,27.184,30.04225
2024-10-20 07:00:00,B002,1200,4,0.749,0.763,15.91,51.4,2.64,65.6,0.0,0,6,7,1,20,26,25.565,29.969291666666667
2024-10-20 08:00:00,B002,1200,9,0.749,0.763,14.27,57.3,2.51,126.75,0.0,0,6,8,1,20,26,28.027,30.126458333333336
2024-10-20 09:00:00,B002,1200,10,0.749,0.763,17.34,50.1,2.81,179.3,0.0,0,6,9,1,20,26,24.55,30.223416666666665
2024-10-20 10:00:00,B002,1200,8,0.749,0.763,15.33,51.1,1.87,219.64,0.0,0,6,10,1,20,26,26.528,30.0955
2024-10-20 11:00:00,B002,1200,8,0.749,0.763,15.67,46.5,2.98,245.04,0.0,0,6,11,1,20,26,26.684,30.04954166666667
2024-10-20 12:00:00,B002,1200,8,0.749,0.763,14.16,42.2,2.99,253.74,0.0,0,6,12,1,20,26,27.931,29.956458333333334
2024-10-20 13:00:00,B002,1200,9,0.749,0.763,17.12,60.4,3.85,245.15,0.0,0,6,13,1,20,26,24.745,29.871250000000003
2024-10-20 14:00:00,B002,1200,10,0.749,0.763,13.01,61.9,1.85,219.84,0.0,0,6,14,1,20,26,29.26,29.70183333333333
2024-10-20 15:00:00,B002,1200,10,0.749,0.763,9.29,47.7,2.93,179.54,0.0,0,6,15,1,20,26,33.64,29.625083333333336
2024-10-20 16:00:00,B002,1200,9,0.749,0.763,12.23,61.7,3.08,126.98,0.0,0,6,16,1,20,26,30.129,29.764458333333337
2024-10-20 17:00:00,B002,1200,9,0.749,0.763,11.21,60.1,3.1,65.75,0.0,0,6,17,1,20,26,31.071,29.798041666666666
2024-10-20 18:00:00,B002,1200,4,0.749,0.763,8.69,58.1,2.58,0.0,0.0,0,6,18,1,20,26,33.735,29.590708333333335
2024-10-20 19:00:00,B002,1200,5,0.749,0.763,10.1,61.9,4.38,0.0,0.0,0,6,19,1,20,26,31.969,29.657791666666668
2024-10-20 20:00:00,B002,1200,4,0.749,0.763,11.25,72.5,2.52,0.0,0.0,0,6,20,1,20,26,31.096,29.641500000000004
2024-10-20 21:00:00,B002,1200,4,0.749,0.763,11.83,67.7,2.4,0.0,0.0,0,6,21,1,20,26,30.548,29.505125000000003
2024-10-20 22:00:00,B002,1200,5,0.749,0.763,6.02,65.6,2.97,0.0,0.0,0,6,22,1,20,26,36.414,29.388500000000004
2024-10-20 23:00:00,B002,1200,5,0.749,0.763,11.26,60.8,3.2,0.0,0.0,0,6,23,1,20,26,30.997,29.52354166666667
2024-10-21 00:00:00,B002,1200,5,0.749,0.763,9.45,74.8,3.15,0.0,0.0,0,0,0,0,20,26,35.38,29.502458333333333
2024-10-21 01:00:00,B002,1200,5,0.749,0.763,10.02,73.5,2.48,0.0,0.0,0,0,1,0,20,26,34.746,29.613291666666665
2024-10-21 02:00:00,B002,1200,6,0.749,0.763,12.03,66.3,4.3,0.0,0.0,0,0,2,0,20,26,32.856,29.733249999999998
2024-10-21 03:00:00,B002,1200,6,0.749,0.763,13.48,65.7,5.2,0.0,0.0,0,0,3,0,20,26,31.326,29.937375000000003
2024-10-21 04:00:00,B002,1200,5,0.749,0.763,12.22,60.5,2.72,0.0,0.0,0,0,4,0,20,26,32.364,29.90795833333333
2024-10-21 05:00:00,B002,1200,6,0.749,0.763,12.46,57.8,3.77,0.0,0.0,0,0,5,0,20,26,32.076,30.109624999999998
2024-10-21 06:00:00,B002,1200,5,0.749,0.763,15.48,50.4,2.12,0.0,0.0,0,0,6,0,20,26,28.783,30.367541666666668
2024-10-21 07:00:00,B002,1200,6,0.749,0.763,17.07,61.5,3.59,65.96,0.0,0,0,7,0,20,26,27.194,30.43416666666667
2024-10-21 08:00:00,B002,1200,11,0.749,0.763,14.8,62.3,0.91,127.45,0.0,0,0,8,0,20,26,29.711,30.502041666666667
2024-10-21 09:00:00,B002,1200,11,0.749,0.763,13.52,46.8,2.84,180.29,0.0,0,0,9,0,20,26,31.515,30.572208333333336
2024-10-21 10:00:00,B002,1200,12,0.749,0.763,18.06,47.5,4.06,220.86,0.0,0,0,10,0,18,26,24.569,30.862416666666665
2024-10-21 11:00:00,B002,1200,12,0.749,0.763,14.35,61.0,2.96,246.4,0.0,0,0,11,0,20,26,30.233,30.780791666666662
2024-10-21 12:00:00,B002,1200,12,0.749,0.763,16.28,52.4,3.2,255.15,0.0,0,0,12,0,20,26,28.401,30.92866666666667
2024-10-21 13:00:00,B002,1200,11,0.749,0.763,12.09,45.6,2.27,246.51,0.0,0,0,13,0,20,26,32.711,30.948249999999998
2024-10-21 14:00:00,B002,1200,13,0.749,0.763,11.45,54.2,1.91,221.07,0.0,0,0,14,0,20,26,33.654,31.28016666666667
2024-10-21 15:00:00,B002,1200,11,0.749,0.763,10.8,51.5,1.11,180.55,0.0,0,0,15,0,20,26,34.296,31.46325
2024-10-21 16:00:00,B002,1200,11,0.749,0.763,11.38,45.1,1.73,127.7,0.0,0,0,16,0,20,26,33.793,31.490583333333333
2024-10-21 17:00:00,B002,1200,12,0.749,0.763,8.17,54.0,1.83,66.12,0.0,0,0,17,0,20,26,36.773,31.64325
2024-10-21 18:00:00,B002,1200,6,0.749,0.763,9.46,65.9,0.47,0.0,0.0,0,0,18,0,20,26,35.086,31.88083333333334
2024-10-21 19:00:00,B002,1200,5,0.749,0.763,12.17,55.5,1.74,0.0,0.0,0,0,19,0,20,26,32.657,31.937124999999998
2024-10-21 20:00:00,B002,1200,6,0.749,0.763,9.92,72.5,2.18,0.0,0.0,0,0,20,0,20,26,34.74,31.965791666666664
2024-10-21 21:00:00,B002,1200,5,0.749,0.763,9.91,69.7,3.2,0.0,0.0,0,0,21,0,20,26,34.768,32.117625
2024-10-21 22:00:00,B002,1200,5,0.749,0.763,9.08,70.3,2.68,0.0,0.0,0,0,22,0,20,26,35.735,32.293458333333334
2024-10-21 23:00:00,B002,1200,6,0.749,0.763,8.6,71.9,4.46,0.0,0.0,0,0,23,0,20,26,36.337,32.265166666666666
2024-10-22 00:00:00,B002,1200,6,0.749,0.763,12.32,71.3,2.96,0.0,0.043,0,1,0,0,20,26,32.225,32.48766666666667
2024-10-22 01:00:00,B002,1200,6,0.749,0.763,14.1,66.3,1.42,0.0,0.0,0,1,1,0,20,26,30.752,32.356208333333335
2024-10-22 02:00:00,B002,1200,6,0.749,0.763,14.69,74.4,2.16,0.0,0.0,0,1,2,0,20,26,29.984,32.18979166666667
2024-10-22 03:00:00,B002,1200,6,0.749,0.763,14.89,80.3,5.32,0.0,0.0,0,1,3,0,20,26,29.978,32.070125000000004
2024-10-22 04:00:00,B002,1200,5,0.749,0.763,13.38,62.3,3.48,0.0,0.0,0,1,4,0,20,26,31.349,32.013958333333335
2024-10-22 05:00:00,B002,1200,6,0.749,0.763,15.29,60.4,4.74,0.0,0.0,0,1,5,0,20,26,29.4,31.971666666666668
2024-10-22 06:00:00,B002,1200,6,0.749,0.763,14.01,68.0,4.87,0.0,0.0,0,1,6,0,20,26,30.848,31.860166666666668
2024-10-22 07:00:00,B002,1200,6,0.749,0.763,15.81,64.9,1.36,66.34,0.0,0,1,7,0,20,26,28.868,31.94620833333333
2024-10-22 08:00:00,B002,1200,11,0.749,0.763,13.79,49.7,2.52,128.19,0.0,0,1,8,0,20,26,31.325,32.01595833333334
2024-10-22 09:00:00,B002,1200,11,0.749,0.763,14.1,52.3,1.12,181.33,0.0,0,1,9,0,20,26,30.224,32.08320833333333
2024-10-22 10:00:00,B002,1200,13,0.749,0.763,16.61,64.5,4.25,222.14,0.0,0,1,10,0,20,26,27.984,32.02941666666667
2024-10-22 11:00:00,B002,1200,12,0.749,0.763,14.09,49.6,2.63,247.82,0.0,0,1,11,0,20,26,30.466,32.171708333333335
2024-10-22 12:00:00,B002,1200,12,0.749,0.763,13.06,49.8,5.36,256.63,0.0,0,1,12,0,20,26,31.421,32.18141666666667
2024-10-22 13:00:00,B002,1200,12,0.749,0.763,14.22,57.5,2.84,247.94,0.0,0,1,13,0,20,26,30.684,32.30725
